sample_idx,forecast_start,timestamp,hour,horizon,actual,predicted,error,abs_error,ape_pct,is_daytime
1,2025-02-05 14:00:00,2025-02-05 22:00:00,22,9,0.0,0.08441162109375,0.08441162109375,0.08441162109375,,False
1,2025-02-05 14:00:00,2025-02-05 23:00:00,23,10,79.75,70.10533142089844,-9.644668579101562,9.644668579101562,12.093628312353056,False
1,2025-02-05 14:00:00,2025-02-06 00:00:00,0,11,254.77000427246094,231.89280700683594,-22.877197265625,22.877197265625,8.979548958659684,False
1,2025-02-05 14:00:00,2025-02-06 01:00:00,1,12,453.7300109863281,416.5406494140625,-37.189361572265625,37.189361572265625,8.196363624134667,False
1,2025-02-05 14:00:00,2025-02-06 02:00:00,2,13,625.280029296875,609.8753051757812,-15.40472412109375,15.40472412109375,2.4636520277828646,False
1,2025-02-05 14:00:00,2025-02-06 03:00:00,3,14,719.5800170898438,660.8987426757812,-58.6812744140625,58.6812744140625,8.154933853136141,False
1,2025-02-05 14:00:00,2025-02-06 04:00:00,4,15,753.8499755859375,728.427734375,-25.4222412109375,25.4222412109375,3.372321023314726,False
1,2025-02-05 14:00:00,2025-02-06 05:00:00,5,16,677.780029296875,626.219482421875,-51.560546875,51.560546875,7.60726853054207,False
1,2025-02-05 14:00:00,2025-02-06 06:00:00,6,17,440.8800048828125,459.2227783203125,18.3427734375,18.3427734375,4.160491116483175,True
1,2025-02-05 14:00:00,2025-02-06 07:00:00,7,18,211.60000610351562,376.2235107421875,164.62350463867188,164.62350463867188,77.79938558136777,True
1,2025-02-05 14:00:00,2025-02-06 08:00:00,8,19,153.32000732421875,235.79718017578125,82.4771728515625,82.4771728515625,53.79413573673515,True
1,2025-02-05 14:00:00,2025-02-06 09:00:00,9,20,93.97000122070312,140.51280212402344,46.54280090332031,46.54280090332031,49.52942460222739,True
1,2025-02-05 14:00:00,2025-02-06 10:00:00,10,21,28.229999542236328,41.03807067871094,12.80807113647461,12.80807113647461,45.37042629884498,True
1,2025-02-05 14:00:00,2025-02-06 11:00:00,11,22,0.0,0.0,0.0,0.0,,True
1,2025-02-05 14:00:00,2025-02-06 12:00:00,12,23,0.0,0.0,0.0,0.0,,True
1,2025-02-05 14:00:00,2025-02-06 13:00:00,13,24,0.0,0.0,0.0,0.0,,True
2,2025-02-05 15:00:00,2025-02-05 15:00:00,15,1,0.0,0.0713043212890625,0.0713043212890625,0.0713043212890625,,True
2,2025-02-05 15:00:00,2025-02-05 16:00:00,16,2,0.0,0.1373443603515625,0.1373443603515625,0.1373443603515625,,True
2,2025-02-05 15:00:00,2025-02-05 17:00:00,17,3,0.0,0.3135223388671875,0.3135223388671875,0.3135223388671875,,True
2,2025-02-05 15:00:00,2025-02-05 18:00:00,18,4,0.0,0.2125396728515625,0.2125396728515625,0.2125396728515625,,False
